@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 106\nSize of the tree: 211\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,180,20,0,90,10,0,0.866667,0.1671,0.234989,44.56,54.268346,400,127.461502,272.538498,2,0.637308,1.362692,273.112515,1.365563,68.278129,0.96,48,0.006667,1,0.993333,149,0.04,2,0.979592,0.96,0.969697,0.959818,0.998933,0.997073,0.9,0.033333,0.966667,0.1,0.900997,0.9,0.899956,0.867114,0.985467,0.958203,0.899956,0.9,0.363,0.007,0.359375,0,359.375,0,3801490,357588,42388,100,69.125,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,185,15,0,92.5,7.5,0,0.9,0.162925,0.231695,43.446667,53.507756,400,123.171222,276.828778,2,0.615856,1.384144,276.950889,1.384754,69.237722,0.94,47,0.02,3,0.98,147,0.06,3,0.94,0.94,0.94,0.92,0.995267,0.986195,0.925,0.025,0.975,0.075,0.926307,0.925,0.925251,0.90058,0.98825,0.962449,0.925251,0.925,0.354,0.005,0.34375,0.015625,343.75,15.625,3718456,357588,42388,100,66.875,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,175,25,0,87.5,12.5,0,0.833333,0.165525,0.241596,44.14,55.794145,400,129.750533,270.249467,2,0.648753,1.351247,272.536158,1.362681,68.13404,0.96,48,0.033333,5,0.966667,145,0.04,2,0.90566,0.96,0.932039,0.909196,0.9942,0.983539,0.875,0.041667,0.958333,0.125,0.874639,0.875,0.873693,0.83315,0.9773,0.91617,0.873693,0.875,0.353,0.005,0.359375,0,359.375,0,3706149,357588,42388,100,67.375,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,177,23,0,88.5,11.5,0,0.846667,0.168425,0.241155,44.913333,55.692369,400,129.197809,270.802191,2,0.645989,1.354011,270.930032,1.35465,67.732508,0.92,46,0.013333,2,0.986667,148,0.08,4,0.958333,0.92,0.938776,0.919255,0.9938,0.982004,0.885,0.038333,0.961667,0.115,0.885419,0.885,0.884979,0.846853,0.982817,0.943888,0.884979,0.885,0.348,0.011,0.34375,0.015625,343.75,15.625,3708548,357588,42388,100,67.625,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,181,19,0,90.5,9.5,0,0.873333,0.15915,0.228468,42.44,52.762487,400,120.199085,279.800915,2,0.600995,1.399005,280.059818,1.400299,70.014955,0.96,48,0.026667,4,0.973333,146,0.04,2,0.923077,0.96,0.941176,0.921372,0.996867,0.988695,0.905,0.031667,0.968333,0.095,0.904507,0.905,0.904527,0.873114,0.987817,0.958256,0.904527,0.905,0.347,0.009,0.34375,0.015625,343.75,15.625,3628401,357588,42388,100,66,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,178,22,0,89,11,0,0.853333,0.165375,0.240567,44.1,55.556458,400,127.261449,272.738551,2,0.636307,1.363693,272.738551,1.363693,68.184638,0.98,49,0.033333,5,0.966667,145,0.02,1,0.907407,0.98,0.942308,0.923325,0.996467,0.989124,0.89,0.036667,0.963333,0.11,0.889243,0.89,0.88891,0.852997,0.982833,0.947558,0.88891,0.89,0.349,0.007,0.328125,0.015625,328.125,15.625,3610206,357588,42388,100,66.625,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,188,12,0,94,6,0,0.92,0.15015,0.220759,40.04,50.982219,400,112.530623,287.469377,2,0.562653,1.437347,288.022878,1.440114,72.00572,1,50,0.02,3,0.98,147,0,0,0.943396,1,0.970874,0.961524,0.9992,0.997714,0.94,0.02,0.98,0.06,0.94028,0.94,0.93967,0.920124,0.988783,0.961215,0.93967,0.94,0.347,0.006,0.328125,0.015625,328.125,15.625,3541539,357588,42388,100,62.625,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,182,18,0,91,9,0,0.88,0.16205,0.227136,43.213333,52.454806,400,120.809288,279.190712,2,0.604046,1.395954,279.190712,1.395954,69.797678,0.98,49,0.006667,1,0.993333,149,0.02,1,0.98,0.98,0.98,0.973333,0.999133,0.997259,0.91,0.03,0.97,0.09,0.911681,0.91,0.910515,0.880744,0.992233,0.978125,0.910515,0.91,0.367,0.011,0.375,0,375,0,3740053,357588,42388,100,68.5,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,179,21,0,89.5,10.5,0,0.86,0.167075,0.241464,44.553333,55.763668,400,128.452758,271.547242,2,0.642264,1.357736,271.928256,1.359641,67.982064,0.94,47,0.013333,2,0.986667,148,0.06,3,0.959184,0.94,0.949495,0.93297,0.996267,0.989641,0.895,0.035,0.965,0.105,0.894985,0.895,0.894771,0.859994,0.9822,0.942467,0.894771,0.895,0.34,0.012,0.34375,0.015625,343.75,15.625,3638429,357588,42388,100,66,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,183,17,0,91.5,8.5,0,0.886667,0.15675,0.227766,41.8,52.600253,400,118.16896,281.83104,2,0.590845,1.409155,282.047402,1.410237,70.51185,0.94,47,0.02,3,0.98,147,0.06,3,0.94,0.94,0.94,0.92,0.994133,0.979923,0.915,0.028333,0.971667,0.085,0.915078,0.915,0.914994,0.886701,0.988833,0.96788,0.914994,0.915,0.347,0.007,0.34375,0,343.75,0,3629300,357588,42388,100,65,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,167,33,0,83.5,16.5,0,0.78,0.16875,0.24679,45,56.993684,400,132.98707,267.01293,2,0.664935,1.335065,268.784349,1.343922,67.196087,0.94,47,0.04,6,0.96,144,0.06,3,0.886792,0.94,0.912621,0.883032,0.994733,0.984876,0.835,0.055,0.945,0.165,0.835196,0.835,0.83432,0.780085,0.973483,0.921721,0.83432,0.835,0.346,0.01,0.328125,0,328.125,0,3645986,357588,42388,100,67.125,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,177,23,0,88.5,11.5,0,0.846667,0.1544,0.227403,41.173333,52.51641,400,117.660015,282.339985,2,0.5883,1.4117,282.726729,1.413634,70.681682,0.96,48,0.04,6,0.96,144,0.04,2,0.888889,0.96,0.923077,0.897315,0.996533,0.989315,0.885,0.038333,0.961667,0.115,0.887836,0.885,0.884551,0.847895,0.986717,0.960891,0.884551,0.885,0.345,0.011,0.34375,0.015625,343.75,15.625,3622293,357588,42388,100,65.75,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,177,23,0,88.5,11.5,0,0.846667,0.172925,0.244915,46.113333,56.560646,400,133.06036,266.93964,2,0.665302,1.334698,267.021967,1.33511,66.755492,0.98,49,0.02,3,0.98,147,0.02,1,0.942308,0.98,0.960784,0.947697,0.999267,0.997782,0.885,0.038333,0.961667,0.115,0.884793,0.885,0.884673,0.846575,0.980583,0.938339,0.884673,0.885,0.358,0.008,0.359375,0.015625,359.375,15.625,3792426,357588,42388,100,69,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,176,24,0,88,12,0,0.84,0.168125,0.243604,44.833333,56.257977,400,129.758594,270.241406,2,0.648793,1.351207,270.417983,1.35209,67.604496,0.88,44,0,0,1,150,0.12,6,1,0.88,0.93617,0.919866,0.998733,0.995721,0.88,0.04,0.96,0.12,0.88496,0.88,0.88124,0.842175,0.981817,0.944268,0.88124,0.88,0.354,0.006,0.34375,0.015625,343.75,15.625,3684123,357588,42388,100,67.625,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,175,25,0,87.5,12.5,0,0.833333,0.171125,0.252731,45.633333,58.365743,400,137.846148,262.153852,2,0.689231,1.310769,265.190563,1.325953,66.297641,0.92,46,0.02,3,0.98,147,0.08,4,0.938776,0.92,0.929293,0.906122,0.992667,0.977901,0.875,0.041667,0.958333,0.125,0.880567,0.875,0.876449,0.835811,0.96785,0.890816,0.876449,0.875,0.344,0.01,0.34375,0.015625,343.75,15.625,3666675,357588,42388,99.5,67,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,187,13,0,93.5,6.5,0,0.913333,0.161125,0.224241,42.966667,51.786356,400,119.925381,280.074619,2,0.599627,1.400373,280.242245,1.401211,70.060561,1,50,0.006667,1,0.993333,149,0,0,0.980392,1,0.990099,0.986842,0.999733,0.998808,0.935,0.021667,0.978333,0.065,0.934996,0.935,0.934949,0.913332,0.990467,0.970917,0.934949,0.935,0.353,0.009,0.359375,0,359.375,0,3743778,357588,42388,100,68.125,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,172,28,0,86,14,0,0.813333,0.176075,0.24771,46.953333,57.206177,400,135.923589,264.076411,2,0.679618,1.320382,264.158738,1.320794,66.039684,0.96,48,0.04,6,0.96,144,0.04,2,0.888889,0.96,0.923077,0.897315,0.995933,0.987699,0.86,0.046667,0.953333,0.14,0.860346,0.86,0.859594,0.813491,0.981517,0.944619,0.859594,0.86,0.355,0.007,0.359375,0,359.375,0,3747923,357588,42388,100,69.125,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,181,19,0,90.5,9.5,0,0.873333,0.15545,0.226514,41.453333,52.311248,400,117.814228,282.185772,2,0.589071,1.410929,282.470669,1.412353,70.617667,0.98,49,0.026667,4,0.973333,146,0.02,1,0.924528,0.98,0.951456,0.93536,0.998867,0.996101,0.905,0.031667,0.968333,0.095,0.904644,0.905,0.904228,0.873171,0.987017,0.961296,0.904228,0.905,0.35,0.004,0.328125,0,328.125,0,3608850,357588,42388,100,66,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,187,13,0,93.5,6.5,0,0.913333,0.160025,0.227273,42.673333,52.486443,400,119.528958,280.471042,2,0.597645,1.402355,280.816239,1.404081,70.20406,0.98,49,0.033333,5,0.966667,145,0.02,1,0.907407,0.98,0.942308,0.923325,0.9966,0.988666,0.935,0.021667,0.978333,0.065,0.935505,0.935,0.934475,0.913557,0.9927,0.979962,0.934475,0.935,0.343,0.011,0.34375,0,343.75,0,3636540,357588,42388,100,65.625,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,188,12,0,94,6,0,0.92,0.149025,0.215071,39.74,49.668635,400,109.808063,290.191937,2,0.54904,1.45096,290.537135,1.452686,72.634284,0.96,48,0.013333,2,0.986667,148,0.04,2,0.96,0.96,0.96,0.946667,0.995533,0.98372,0.94,0.02,0.98,0.06,0.940201,0.94,0.939779,0.920092,0.99315,0.980164,0.939779,0.94,0.351,0.009,0.359375,0,359.375,0,3542090,357588,42388,100,62.375,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,172,28,0,86,14,0,0.813333,0.163275,0.240072,43.54,55.442342,400,126.496659,273.503341,2,0.632483,1.367517,273.993084,1.369965,68.498271,0.9,45,0.04,6,0.96,144,0.1,5,0.882353,0.9,0.891089,0.85438,0.989533,0.970358,0.86,0.046667,0.953333,0.14,0.859518,0.86,0.858627,0.813118,0.981983,0.939091,0.858627,0.86,0.347,0.007,0.34375,0,343.75,0,3642715,357588,42388,100,65.875,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,179,21,0,89.5,10.5,0,0.86,0.1572,0.227783,41.92,52.604309,400,118.180973,281.819027,2,0.590905,1.409095,281.819027,1.409095,70.454757,0.98,49,0.013333,2,0.986667,148,0.02,1,0.960784,0.98,0.970297,0.960349,0.998533,0.995509,0.895,0.035,0.965,0.105,0.89487,0.895,0.892615,0.859901,0.988167,0.964128,0.892615,0.895,0.35,0.007,0.328125,0.015625,328.125,15.625,3677521,357588,42388,100,64.5,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,184,16,0,92,8,0,0.893333,0.163925,0.232405,43.713333,53.671594,400,124.459926,275.540074,2,0.6223,1.3777,276.001548,1.380008,69.000387,1,50,0.026667,4,0.973333,146,0,0,0.925926,1,0.961538,0.949334,0.999333,0.997966,0.92,0.026667,0.973333,0.08,0.919326,0.92,0.918881,0.893034,0.986067,0.957651,0.918881,0.92,0.349,0.006,0.328125,0.015625,328.125,15.625,3758680,357588,42388,100,67.25,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,185,15,0,92.5,7.5,0,0.9,0.1575,0.223572,42,51.631644,400,117.233435,282.766565,2,0.586167,1.413833,282.766565,1.413833,70.691641,0.94,47,0,0,1,150,0.06,3,1,0.94,0.969072,0.959984,0.999467,0.998519,0.925,0.025,0.975,0.075,0.92862,0.925,0.925931,0.901609,0.9915,0.973736,0.925931,0.925,0.355,0.004,0.359375,0,359.375,0,3673241,357588,42388,100,68,?,?,?,?,-1
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20190402.07,1800,200,179,21,0,89.5,10.5,0,0.86,0.16445,0.236323,43.853333,54.57643,400,125.554676,274.445324,2,0.627773,1.372227,274.770006,1.37385,68.692501,0.94,47,0.033333,5,0.966667,145,0.06,3,0.903846,0.94,0.921569,0.895047,0.994933,0.98481,0.895,0.035,0.965,0.105,0.89601,0.895,0.895173,0.860446,0.985617,0.952685,0.895173,0.895,0.35,0.011,0.34375,0.015625,343.75,15.625,3695907,357588,42388,100,66.5,?,?,?,?,-1
